"track_key","TrackId","TrackName","Composer","Milliseconds","UnitPrice","AlbumId","AlbumTitle","GenreId","GenreName"
257,261,"Enquanto O Mundo Explode","Chico Science",88764,0.99,24,"Afrociberdelia",7,"Latin"
258,262,"Interlude Zumbi","Chico Science",71627,0.99,24,"Afrociberdelia",7,"Latin"
259,263,"Criança De Domingo","Chico Science",208222,0.99,24,"Afrociberdelia",7,"Latin"
260,264,"Amor De Muito","Chico Science",175333,0.99,24,"Afrociberdelia",7,"Latin"
261,265,"Samidarish [Instrumental]","Chico Science",272431,0.99,24,"Afrociberdelia",7,"Latin"
262,266,"Maracatu Atômico [Atomic Version]","Chico Science",273084,0.99,24,"Afrociberdelia",7,"Latin"
263,267,"Maracatu Atômico [Ragga Mix]","Chico Science",210155,0.99,24,"Afrociberdelia",7,"Latin"
264,268,"Maracatu Atômico [Trip Hop]","Chico Science",221492,0.99,24,"Afrociberdelia",7,"Latin"
265,269,"Banditismo Por Uma Questa","",307095,0.99,25,"Da Lama Ao Caos",7,"Latin"
266,270,"Banditismo Por Uma Questa","",243644,0.99,25,"Da Lama Ao Caos",7,"Latin"
267,271,"Rios Pontes & Overdrives","",286720,0.99,25,"Da Lama Ao Caos",7,"Latin"
268,272,"Cidade","",216346,0.99,25,"Da Lama Ao Caos",7,"Latin"
269,273,"Praiera","",183640,0.99,25,"Da Lama Ao Caos",7,"Latin"
270,274,"Samba Makossa","",271856,0.99,25,"Da Lama Ao Caos",7,"Latin"
271,275,"Da Lama Ao Caos","",251559,0.99,25,"Da Lama Ao Caos",7,"Latin"
272,276,"Maracatu De Tiro Certeiro","",88868,0.99,25,"Da Lama Ao Caos",7,"Latin"
273,277,"Salustiano Song","",215405,0.99,25,"Da Lama Ao Caos",7,"Latin"
274,278,"Antene Se","",248372,0.99,25,"Da Lama Ao Caos",7,"Latin"
275,279,"Risoflora","",105586,0.99,25,"Da Lama Ao Caos",7,"Latin"
276,280,"Lixo Do Mangue","",193253,0.99,25,"Da Lama Ao Caos",7,"Latin"
277,281,"Computadores Fazem Arte","",404323,0.99,25,"Da Lama Ao Caos",7,"Latin"
278,282,"Girassol","Bino Farias/Da Gama/Lazão/Pedro Luis/Toni Garrido",249808,0.99,26,"Acústico MTV [Live]",8,"Reggae"
279,283,"A Sombra Da Maldade","Da Gama/Toni Garrido",230922,0.99,26,"Acústico MTV [Live]",8,"Reggae"
280,284,"Johnny B. Goode","Chuck Berry",254615,0.99,26,"Acústico MTV [Live]",8,"Reggae"
281,285,"Soldado Da Paz","Herbert Vianna",194220,0.99,26,"Acústico MTV [Live]",8,"Reggae"
282,286,"Firmamento","Bino Farias/Da Gama/Henry Lawes/Lazão/Toni Garrido/Winston Foser-Vers",222145,0.99,26,"Acústico MTV [Live]",8,"Reggae"
283,287,"Extra","Gilberto Gil",304352,0.99,26,"Acústico MTV [Live]",8,"Reggae"
284,288,"O Erê","Bernardo Vilhena/Bino Farias/Da Gama/Lazão/Toni Garrido",236382,0.99,26,"Acústico MTV [Live]",8,"Reggae"
285,289,"Podes Crer","Bino Farias/Da Gama/Lazão/Toni Garrido",232280,0.99,26,"Acústico MTV [Live]",8,"Reggae"
286,290,"A Estrada","Bino Farias/Da Gama/Lazão/Toni Garrido",248842,0.99,26,"Acústico MTV [Live]",8,"Reggae"
287,291,"Berlim","Da Gama/Toni Garrido",207542,0.99,26,"Acústico MTV [Live]",8,"Reggae"
288,292,"Já Foi","Bino Farias/Da Gama/Lazão/Toni Garrido",221544,0.99,26,"Acústico MTV [Live]",8,"Reggae"
289,293,"Onde Você Mora?","Marisa Monte/Nando Reis",256026,0.99,26,"Acústico MTV [Live]",8,"Reggae"
290,294,"Pensamento","Bino Farias/Da Gamma/Lazão/Rás Bernard",173008,0.99,26,"Acústico MTV [Live]",8,"Reggae"
291,295,"Conciliação","Da Gama/Lazão/Rás Bernardo",257619,0.99,26,"Acústico MTV [Live]",8,"Reggae"
292,296,"Realidade Virtual","Bino Farias/Da Gama/Lazão/Toni Garrido",195239,0.99,26,"Acústico MTV [Live]",8,"Reggae"
293,297,"Mensagem","Bino Farias/Da Gama/Lazão/Rás Bernardo",225332,0.99,26,"Acústico MTV [Live]",8,"Reggae"
294,298,"A Cor Do Sol","Bernardo Vilhena/Da Gama/Lazão",231392,0.99,26,"Acústico MTV [Live]",8,"Reggae"
295,299,"Onde Você Mora?","Marisa Monte/Nando Reis",298396,0.99,27,"Cidade Negra - Hits",8,"Reggae"
296,300,"O Erê","Bernardo Vilhena/Bino/Da Gama/Lazao/Toni Garrido",206942,0.99,27,"Cidade Negra - Hits",8,"Reggae"
297,301,"A Sombra Da Maldade","Da Gama/Toni Garrido",285231,0.99,27,"Cidade Negra - Hits",8,"Reggae"
298,302,"A Estrada","Da Gama/Lazao/Toni Garrido",282174,0.99,27,"Cidade Negra - Hits",8,"Reggae"
299,303,"Falar A Verdade","Bino/Da Gama/Ras Bernardo",244950,0.99,27,"Cidade Negra - Hits",8,"Reggae"
300,304,"Firmamento","Harry Lawes/Winston Foster-Vers",225488,0.99,27,"Cidade Negra - Hits",8,"Reggae"
301,305,"Pensamento","Bino/Da Gama/Ras Bernardo",192391,0.99,27,"Cidade Negra - Hits",8,"Reggae"
302,306,"Realidade Virtual","Bino/Da Gamma/Lazao/Toni Garrido",240300,0.99,27,"Cidade Negra - Hits",8,"Reggae"
303,307,"Doutor","Bino/Da Gama/Toni Garrido",178155,0.99,27,"Cidade Negra - Hits",8,"Reggae"
304,308,"Na Frente Da TV","Bino/Da Gama/Lazao/Ras Bernardo",289750,0.99,27,"Cidade Negra - Hits",8,"Reggae"
305,309,"Downtown","Cidade Negra",239725,0.99,27,"Cidade Negra - Hits",8,"Reggae"
306,310,"Sábado A Noite","Lulu Santos",267363,0.99,27,"Cidade Negra - Hits",8,"Reggae"
307,311,"A Cor Do Sol","Bernardo Vilhena/Da Gama/Lazao",273031,0.99,27,"Cidade Negra - Hits",8,"Reggae"
308,312,"Eu Também Quero Beijar","Fausto Nilo/Moraes Moreira/Pepeu Gomes",211147,0.99,27,"Cidade Negra - Hits",8,"Reggae"
309,313,"Noite Do Prazer","",311353,0.99,28,"Na Pista",7,"Latin"
310,314,"À Francesa","",244532,0.99,28,"Na Pista",7,"Latin"
311,315,"Cada Um Cada Um (A Namoradeira)","",253492,0.99,28,"Na Pista",7,"Latin"
312,316,"Linha Do Equador","",244715,0.99,28,"Na Pista",7,"Latin"
313,317,"Amor Demais","",254040,0.99,28,"Na Pista",7,"Latin"
314,318,"Férias","",264202,0.99,28,"Na Pista",7,"Latin"
315,319,"Gostava Tanto De Você","",230452,0.99,28,"Na Pista",7,"Latin"
316,320,"Flor Do Futuro","",275748,0.99,28,"Na Pista",7,"Latin"
317,321,"Felicidade Urgente","",266605,0.99,28,"Na Pista",7,"Latin"
318,322,"Livre Pra Viver","",214595,0.99,28,"Na Pista",7,"Latin"
319,323,"Dig-Dig, Lambe-Lambe (Ao Vivo)","Cassiano Costa/Cintia Maviane/J.F./Lucas Costa",205479,0.99,29,"Axé Bahia 2001",9,"Pop"
320,324,"Pererê","Augusto Conceição/Chiclete Com Banana",198661,0.99,29,"Axé Bahia 2001",9,"Pop"
321,325,"TriboTchan","Cal Adan/Paulo Levi",194194,0.99,29,"Axé Bahia 2001",9,"Pop"
322,326,"Tapa Aqui, Descobre Ali","Paulo Levi/W. Rangel",188630,0.99,29,"Axé Bahia 2001",9,"Pop"
323,327,"Daniela","Jorge Cardoso/Pierre Onasis",230791,0.99,29,"Axé Bahia 2001",9,"Pop"
324,328,"Bate Lata","Fábio Nolasco/Gal Sales/Ivan Brasil",206733,0.99,29,"Axé Bahia 2001",9,"Pop"
325,329,"Garotas do Brasil","Garay, Ricardo Engels/Luca Predabom/Ludwig, Carlos Henrique/Maurício Vieira",210155,0.99,29,"Axé Bahia 2001",9,"Pop"
326,330,"Levada do Amor (Ailoviu)","Luiz Wanderley/Paulo Levi",190093,0.99,29,"Axé Bahia 2001",9,"Pop"
327,331,"Lavadeira","Do Vale, Valverde/Gal Oliveira/Luciano Pinto",214256,0.99,29,"Axé Bahia 2001",9,"Pop"
328,332,"Reboladeira","Cal Adan/Ferrugem/Julinho Carioca/Tríona Ní Dhomhnaill",210599,0.99,29,"Axé Bahia 2001",9,"Pop"
329,333,"É que Nessa Encarnação Eu Nasci Manga","Lucina/Luli",196519,0.99,29,"Axé Bahia 2001",9,"Pop"
330,334,"Reggae Tchan","Cal Adan/Del Rey, Tension/Edu Casanova",206654,0.99,29,"Axé Bahia 2001",9,"Pop"
331,335,"My Love","Jauperi/Zeu Góes",203493,0.99,29,"Axé Bahia 2001",9,"Pop"
332,336,"Latinha de Cerveja","Adriano Bernandes/Edmar Neves",166687,0.99,29,"Axé Bahia 2001",9,"Pop"
333,337,"You Shook Me","J B Lenoir/Willie Dixon",315951,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
334,338,"I Can't Quit You Baby","Willie Dixon",263836,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
335,339,"Communication Breakdown","Jimmy Page/John Bonham/John Paul Jones",192653,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
336,340,"Dazed and Confused","Jimmy Page",401920,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
337,341,"The Girl I Love She Got Long Black Wavy Hair","Jimmy Page/John Bonham/John Estes/John Paul Jones/Robert Plant",183327,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
338,342,"What is and Should Never Be","Jimmy Page/Robert Plant",260675,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
339,343,"Communication Breakdown(2)","Jimmy Page/John Bonham/John Paul Jones",161149,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
340,344,"Travelling Riverside Blues","Jimmy Page/Robert Johnson/Robert Plant",312032,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
341,345,"Whole Lotta Love","Jimmy Page/John Bonham/John Paul Jones/Robert Plant/Willie Dixon",373394,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
342,346,"Somethin' Else","Bob Cochran/Sharon Sheeley",127869,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
343,347,"Communication Breakdown(3)","Jimmy Page/John Bonham/John Paul Jones",185260,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
344,348,"I Can't Quit You Baby(2)","Willie Dixon",380551,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
345,349,"You Shook Me(2)","J B Lenoir/Willie Dixon",619467,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
346,350,"How Many More Times","Chester Burnett/Jimmy Page/John Bonham/John Paul Jones/Robert Plant",711836,0.99,30,"BBC Sessions [Disc 1] [Live]",1,"Rock"
347,351,"Debra Kadabra","Frank Zappa",234553,0.99,31,"Bongo Fury",1,"Rock"
348,352,"Carolina Hard-Core Ecstasy","Frank Zappa",359680,0.99,31,"Bongo Fury",1,"Rock"
349,353,"Sam With The Showing Scalp Flat Top","Don Van Vliet",171284,0.99,31,"Bongo Fury",1,"Rock"
350,354,"Poofter's Froth Wyoming Plans Ahead","Frank Zappa",183902,0.99,31,"Bongo Fury",1,"Rock"
351,355,"200 Years Old","Frank Zappa",272561,0.99,31,"Bongo Fury",1,"Rock"
352,356,"Cucamonga","Frank Zappa",144483,0.99,31,"Bongo Fury",1,"Rock"
353,357,"Advance Romance","Frank Zappa",677694,0.99,31,"Bongo Fury",1,"Rock"
354,358,"Man With The Woman Head","Don Van Vliet",88894,0.99,31,"Bongo Fury",1,"Rock"
355,359,"Muffin Man","Frank Zappa",332878,0.99,31,"Bongo Fury",1,"Rock"
356,360,"Vai-Vai 2001","",276349,0.99,32,"Carnaval 2001",10,"Soundtrack"
357,361,"X-9 2001","",273920,0.99,32,"Carnaval 2001",10,"Soundtrack"
358,362,"Gavioes 2001","",282723,0.99,32,"Carnaval 2001",10,"Soundtrack"
359,363,"Nene 2001","",284969,0.99,32,"Carnaval 2001",10,"Soundtrack"
360,364,"Rosas De Ouro 2001","",284342,0.99,32,"Carnaval 2001",10,"Soundtrack"
361,365,"Mocidade Alegre 2001","",282488,0.99,32,"Carnaval 2001",10,"Soundtrack"
362,366,"Camisa Verde 2001","",283454,0.99,32,"Carnaval 2001",10,"Soundtrack"
363,367,"Leandro De Itaquera 2001","",274808,0.99,32,"Carnaval 2001",10,"Soundtrack"
364,368,"Tucuruvi 2001","",287921,0.99,32,"Carnaval 2001",10,"Soundtrack"
365,369,"Aguia De Ouro 2001","",284160,0.99,32,"Carnaval 2001",10,"Soundtrack"
366,370,"Ipiranga 2001","",248293,0.99,32,"Carnaval 2001",10,"Soundtrack"
367,371,"Morro Da Casa Verde 2001","",284708,0.99,32,"Carnaval 2001",10,"Soundtrack"
368,372,"Perola Negra 2001","",281626,0.99,32,"Carnaval 2001",10,"Soundtrack"
369,373,"Sao Lucas 2001","",296254,0.99,32,"Carnaval 2001",10,"Soundtrack"
370,374,"Guanabara","Marcos Valle",247614,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
371,375,"Mas Que Nada","Jorge Ben",248398,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
372,376,"Vôo Sobre o Horizonte","J.r.Bertami/Parana",225097,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
373,377,"A Paz","Donato/Gilberto Gil",263183,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
374,378,"Wave (Vou te Contar)","Antonio Carlos Jobim",271647,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
375,379,"Água de Beber","Antonio Carlos Jobim/Vinicius de Moraes",146677,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
376,380,"Samba da Bençaco","Baden Powell/Vinicius de Moraes",282200,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
377,381,"Pode Parar","Jorge Vercilo/Jota Maranhao",179408,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
378,382,"Menino do Rio","Caetano Veloso",262713,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
379,383,"Ando Meio Desligado","Caetano Veloso",195813,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
380,384,"Mistério da Raça","Luiz Melodia/Ricardo Augusto",184320,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
381,385,"All Star","Nando Reis",176326,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
382,386,"Menina Bonita","Alexandre Brazil/Pedro Luis/Rodrigo Cabelo",237087,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
383,387,"Pescador de Ilusões","Macelo Yuka/O Rappa",245524,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
384,388,"À Vontade (Live Mix)","Bombom/Ed Motta",180636,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
385,389,"Maria Fumaça","Luiz Carlos/Oberdan",141008,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
386,390,"Sambassim (dj patife remix)","Alba Carvalho/Fernando Porto",213655,0.99,33,"Chill: Brazil (Disc 1)",7,"Latin"
387,391,"Garota De Ipanema","Vários",279536,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
388,392,"Tim Tim Por Tim Tim","Vários",213237,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
389,393,"Tarde Em Itapoã","Vários",313704,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
390,394,"Tanto Tempo","Vários",170292,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
391,395,"Eu Vim Da Bahia - Live","Vários",157988,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
392,396,"Alô Alô Marciano","Vários",238106,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
393,397,"Linha Do Horizonte","Vários",279484,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
394,398,"Only A Dream In Rio","Vários",371356,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
395,399,"Abrir A Porta","Vários",271960,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
396,400,"Alice","Vários",165982,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
397,401,"Momentos Que Marcam","Vários",280137,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
398,402,"Um Jantar Pra Dois","Vários",237714,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
399,403,"Bumbo Da Mangueira","Vários",270158,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
400,404,"Mr Funk Samba","Vários",213890,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
401,405,"Santo Antonio","Vários",162716,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
402,406,"Por Você","Vários",205557,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
403,407,"Só Tinha De Ser Com Você","Vários",389642,0.99,34,"Chill: Brazil (Disc 2)",7,"Latin"
404,408,"Free Speech For The Dumb","Molaney/Morris/Roberts/Wainwright",155428,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
405,409,"It's Electric","Harris/Tatler",213995,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
406,410,"Sabbra Cadabra","Black Sabbath",380342,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
407,411,"Turn The Page","Seger",366524,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
408,412,"Die Die My Darling","Danzig",149315,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
409,413,"Loverman","Cave",472764,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
410,414,"Mercyful Fate","Diamond/Shermann",671712,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
411,415,"Astronomy","A.Bouchard/J.Bouchard/S.Pearlman",397531,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
412,416,"Whiskey In The Jar","Traditional",305005,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
413,417,"Tuesday's Gone","Collins/Van Zandt",545750,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
414,418,"The More I See","Molaney/Morris/Roberts/Wainwright",287973,0.99,35,"Garage Inc. (Disc 1)",3,"Metal"
415,419,"A Kind Of Magic","Roger Taylor",262608,0.99,36,"Greatest Hits II",1,"Rock"
416,420,"Under Pressure","Queen & David Bowie",236617,0.99,36,"Greatest Hits II",1,"Rock"
417,421,"Radio GA GA","Roger Taylor",343745,0.99,36,"Greatest Hits II",1,"Rock"
418,422,"I Want It All","Queen",241684,0.99,36,"Greatest Hits II",1,"Rock"
419,423,"I Want To Break Free","John Deacon",259108,0.99,36,"Greatest Hits II",1,"Rock"
420,424,"Innuendo","Queen",387761,0.99,36,"Greatest Hits II",1,"Rock"
421,425,"It's A Hard Life","Freddie Mercury",249417,0.99,36,"Greatest Hits II",1,"Rock"
422,426,"Breakthru","Queen",249234,0.99,36,"Greatest Hits II",1,"Rock"
423,427,"Who Wants To Live Forever","Brian May",297691,0.99,36,"Greatest Hits II",1,"Rock"
424,428,"Headlong","Queen",273057,0.99,36,"Greatest Hits II",1,"Rock"
425,429,"The Miracle","Queen",294974,0.99,36,"Greatest Hits II",1,"Rock"
426,430,"I'm Going Slightly Mad","Queen",248032,0.99,36,"Greatest Hits II",1,"Rock"
427,431,"The Invisible Man","Queen",238994,0.99,36,"Greatest Hits II",1,"Rock"
428,432,"Hammer To Fall","Brian May",220316,0.99,36,"Greatest Hits II",1,"Rock"
429,433,"Friends Will Be Friends","Freddie Mercury & John Deacon",248920,0.99,36,"Greatest Hits II",1,"Rock"
430,434,"The Show Must Go On","Queen",263784,0.99,36,"Greatest Hits II",1,"Rock"
431,435,"One Vision","Queen",242599,0.99,36,"Greatest Hits II",1,"Rock"
432,436,"Detroit Rock City","Paul Stanley, B. Ezrin",218880,0.99,37,"Greatest Kiss",1,"Rock"
433,437,"Black Diamond","Paul Stanley",314148,0.99,37,"Greatest Kiss",1,"Rock"
434,438,"Hard Luck Woman","Paul Stanley",216032,0.99,37,"Greatest Kiss",1,"Rock"
435,439,"Sure Know Something","Paul Stanley, Vincent Poncia",242468,0.99,37,"Greatest Kiss",1,"Rock"
436,440,"Love Gun","Paul Stanley",196257,0.99,37,"Greatest Kiss",1,"Rock"
437,441,"Deuce","Gene Simmons",185077,0.99,37,"Greatest Kiss",1,"Rock"
438,442,"Goin' Blind","Gene Simmons, S. Coronel",216215,0.99,37,"Greatest Kiss",1,"Rock"
439,443,"Shock Me","Ace Frehley",227291,0.99,37,"Greatest Kiss",1,"Rock"
440,444,"Do You Love Me","Paul Stanley, B. Ezrin, K. Fowley",214987,0.99,37,"Greatest Kiss",1,"Rock"
441,445,"She","Gene Simmons, S. Coronel",248346,0.99,37,"Greatest Kiss",1,"Rock"
442,446,"I Was Made For Loving You","Paul Stanley, Vincent Poncia, Desmond Child",271360,0.99,37,"Greatest Kiss",1,"Rock"
443,447,"Shout It Out Loud","Paul Stanley, Gene Simmons, B. Ezrin",219742,0.99,37,"Greatest Kiss",1,"Rock"
444,448,"God Of Thunder","Paul Stanley",255791,0.99,37,"Greatest Kiss",1,"Rock"
445,449,"Calling Dr. Love","Gene Simmons",225332,0.99,37,"Greatest Kiss",1,"Rock"
446,450,"Beth","S. Penridge, Bob Ezrin, Peter Criss",166974,0.99,37,"Greatest Kiss",1,"Rock"
447,451,"Strutter","Paul Stanley, Gene Simmons",192496,0.99,37,"Greatest Kiss",1,"Rock"
448,452,"Rock And Roll All Nite","Paul Stanley, Gene Simmons",173609,0.99,37,"Greatest Kiss",1,"Rock"
449,453,"Cold Gin","Ace Frehley",262243,0.99,37,"Greatest Kiss",1,"Rock"
450,454,"Plaster Caster","Gene Simmons",207333,0.99,37,"Greatest Kiss",1,"Rock"
451,455,"God Gave Rock 'n' Roll To You","Paul Stanley, Gene Simmons, Rus Ballard, Bob Ezrin",320444,0.99,37,"Greatest Kiss",1,"Rock"
452,456,"Heart of the Night","",273737,0.99,38,"Heart of the Night",2,"Jazz"
453,457,"De La Luz","",315219,0.99,38,"Heart of the Night",2,"Jazz"
454,458,"Westwood Moon","",295627,0.99,38,"Heart of the Night",2,"Jazz"
455,459,"Midnight","",266866,0.99,38,"Heart of the Night",2,"Jazz"
456,460,"Playtime","",273580,0.99,38,"Heart of the Night",2,"Jazz"
457,461,"Surrender","",287634,0.99,38,"Heart of the Night",2,"Jazz"
458,462,"Valentino's","",296124,0.99,38,"Heart of the Night",2,"Jazz"
459,463,"Believe","",310778,0.99,38,"Heart of the Night",2,"Jazz"
460,464,"As We Sleep","",316865,0.99,38,"Heart of the Night",2,"Jazz"
461,465,"When Evening Falls","",298135,0.99,38,"Heart of the Night",2,"Jazz"
462,466,"J Squared","",288757,0.99,38,"Heart of the Night",2,"Jazz"
463,467,"Best Thing","",274259,0.99,38,"Heart of the Night",2,"Jazz"
464,468,"Maria","Billie Joe Armstrong -Words Green Day -Music",167262,0.99,39,"International Superhits",4,"Alternative & Punk"
465,469,"Poprocks And Coke","Billie Joe Armstrong -Words Green Day -Music",158354,0.99,39,"International Superhits",4,"Alternative & Punk"
466,470,"Longview","Billie Joe Armstrong -Words Green Day -Music",234083,0.99,39,"International Superhits",4,"Alternative & Punk"
467,471,"Welcome To Paradise","Billie Joe Armstrong -Words Green Day -Music",224208,0.99,39,"International Superhits",4,"Alternative & Punk"
468,472,"Basket Case","Billie Joe Armstrong -Words Green Day -Music",181629,0.99,39,"International Superhits",4,"Alternative & Punk"
469,473,"When I Come Around","Billie Joe Armstrong -Words Green Day -Music",178364,0.99,39,"International Superhits",4,"Alternative & Punk"
470,474,"She","Billie Joe Armstrong -Words Green Day -Music",134164,0.99,39,"International Superhits",4,"Alternative & Punk"
471,475,"J.A.R. (Jason Andrew Relva)","Mike Dirnt -Words Green Day -Music",170997,0.99,39,"International Superhits",4,"Alternative & Punk"
472,476,"Geek Stink Breath","Billie Joe Armstrong -Words Green Day -Music",135888,0.99,39,"International Superhits",4,"Alternative & Punk"
473,477,"Brain Stew","Billie Joe Armstrong -Words Green Day -Music",193149,0.99,39,"International Superhits",4,"Alternative & Punk"
474,478,"Jaded","Billie Joe Armstrong -Words Green Day -Music",90331,0.99,39,"International Superhits",4,"Alternative & Punk"
475,479,"Walking Contradiction","Billie Joe Armstrong -Words Green Day -Music",151170,0.99,39,"International Superhits",4,"Alternative & Punk"
476,480,"Stuck With Me","Billie Joe Armstrong -Words Green Day -Music",135523,0.99,39,"International Superhits",4,"Alternative & Punk"
477,481,"Hitchin' A Ride","Billie Joe Armstrong -Words Green Day -Music",171546,0.99,39,"International Superhits",4,"Alternative & Punk"
478,482,"Good Riddance (Time Of Your Life)","Billie Joe Armstrong -Words Green Day -Music",153600,0.99,39,"International Superhits",4,"Alternative & Punk"
479,483,"Redundant","Billie Joe Armstrong -Words Green Day -Music",198164,0.99,39,"International Superhits",4,"Alternative & Punk"
480,484,"Nice Guys Finish Last","Billie Joe Armstrong -Words Green Day -Music",170187,0.99,39,"International Superhits",4,"Alternative & Punk"
481,485,"Minority","Billie Joe Armstrong -Words Green Day -Music",168803,0.99,39,"International Superhits",4,"Alternative & Punk"
482,486,"Warning","Billie Joe Armstrong -Words Green Day -Music",221910,0.99,39,"International Superhits",4,"Alternative & Punk"
483,487,"Waiting","Billie Joe Armstrong -Words Green Day -Music",192757,0.99,39,"International Superhits",4,"Alternative & Punk"
484,488,"Macy's Day Parade","Billie Joe Armstrong -Words Green Day -Music",213420,0.99,39,"International Superhits",4,"Alternative & Punk"
485,489,"Into The Light","David Coverdale",76303,0.99,40,"Into The Light",1,"Rock"
486,490,"River Song","David Coverdale",439510,0.99,40,"Into The Light",1,"Rock"
487,491,"She Give Me ...","David Coverdale",252551,0.99,40,"Into The Light",1,"Rock"
488,492,"Don't You Cry","David Coverdale",347036,0.99,40,"Into The Light",1,"Rock"
489,493,"Love Is Blind","David Coverdale/Earl Slick",344999,0.99,40,"Into The Light",1,"Rock"
490,494,"Slave","David Coverdale/Earl Slick",291892,0.99,40,"Into The Light",1,"Rock"
491,495,"Cry For Love","Bossi/David Coverdale/Earl Slick",293015,0.99,40,"Into The Light",1,"Rock"
492,496,"Living On Love","Bossi/David Coverdale/Earl Slick",391549,0.99,40,"Into The Light",1,"Rock"
493,497,"Midnight Blue","David Coverdale/Earl Slick",298631,0.99,40,"Into The Light",1,"Rock"
494,498,"Too Many Tears","Adrian Vanderberg/David Coverdale",359497,0.99,40,"Into The Light",1,"Rock"
495,499,"Don't Lie To Me","David Coverdale/Earl Slick",283585,0.99,40,"Into The Light",1,"Rock"
496,500,"Wherever You May Go","David Coverdale",239699,0.99,40,"Into The Light",1,"Rock"
497,501,"Grito De Alerta","Gonzaga Jr.",202213,0.99,41,"Meus Momentos",7,"Latin"
498,502,"Não Dá Mais Pra Segurar (Explode Coração)","",219768,0.99,41,"Meus Momentos",7,"Latin"
499,503,"Começaria Tudo Outra Vez","",196545,0.99,41,"Meus Momentos",7,"Latin"
500,504,"O Que É O Que É ?","",259291,0.99,41,"Meus Momentos",7,"Latin"
501,505,"Sangrando","Gonzaga Jr/Gonzaguinha",169717,0.99,41,"Meus Momentos",7,"Latin"
502,506,"Diga Lá, Coração","",255921,0.99,41,"Meus Momentos",7,"Latin"
503,507,"Lindo Lago Do Amor","Gonzaga Jr.",249678,0.99,41,"Meus Momentos",7,"Latin"
504,508,"Eu Apenas Queria Que Voçê Soubesse","",155637,0.99,41,"Meus Momentos",7,"Latin"
505,509,"Com A Perna No Mundo","Gonzaga Jr.",227448,0.99,41,"Meus Momentos",7,"Latin"
506,510,"E Vamos À Luta","",222406,0.99,41,"Meus Momentos",7,"Latin"
